date,open,high,low,close,volume
2024-07-30,23.6,23.89,22.34,22.4,9272417.0
2024-07-31,22.86,23.45,22.61,22.67,8005777.0
2024-08-01,22.92,23.09,21.56,21.71,9334381.0
2024-08-02,20.95,21.61,20.43,21.07,9029964.0
2024-08-05,18.83,20.8,18.73,20.65,12205928.0
2024-08-06,21.02,21.58,20.26,21.28,6505327.0
2024-08-07,21.15,21.46,20.38,20.83,6101059.0
2024-08-08,21.01,21.88,20.81,21.75,5439748.0
2024-08-09,21.51,22.17,21.46,21.93,4828921.0
2024-08-12,21.98,22.27,21.45,21.88,4449080.0
2024-08-13,21.96,22.3799,21.86,22.27,3913677.0
2024-08-14,22.34,22.73,21.79,21.99,3489360.0
2024-08-15,22.25,22.84,21.97,22.53,5361386.0
2024-08-16,22.37,22.69,22.2376,22.4,3641797.0
2024-08-19,22.35,23.1,22.324,22.66,4543483.0
2024-08-20,22.5,22.52,21.96,22.28,3570256.0
2024-08-21,22.17,22.65,22.16,22.55,3163206.0
2024-08-22,22.5,22.76,22.09,22.12,3382471.0
2024-08-23,22.25,22.62,22.18,22.21,4056656.0
2024-08-26,22.25,22.39,21.3,21.36,4780548.0
2024-08-27,21.06,21.29,20.66,20.74,4118764.0
2024-08-28,20.71,21.07,19.88,19.9,5219461.0
2024-08-29,20.5,22.45,20.47,21.51,10428350.0
2024-08-30,21.82,23.48,21.73,23.42,15680722.0
2024-09-03,24.15,24.69,22.82,23.14,11350531.0
2024-09-04,22.85,23.71,22.11,22.12,6628147.0
2024-09-05,22.0,22.68,21.6568,22.39,5101162.0
2024-09-06,22.4,24.48,21.8,23.92,23883993.0
2024-09-09,23.24,25.015,23.16,24.25,14064701.0
2024-09-10,24.77,24.8,23.132,23.45,19175494.0
2024-09-11,20.82,21.09,19.31,20.64,28921512.0
2024-09-12,20.47,20.71,19.991,20.4,9567543.0
2024-09-13,20.49,20.915,20.34,20.65,8053728.0
2024-09-16,20.45,20.52,19.9159,20.09,5981249.0
2024-09-17,20.24,20.56,19.92,20.16,6307585.0
2024-09-18,20.05,20.26,19.42,19.65,10728196.0
2024-09-19,19.89,20.0296,19.47,19.51,8902553.0
2024-09-20,19.63,22.03,19.482,21.85,61919240.0
2024-09-23,21.54,22.56,21.2301,22.31,13969516.0
2024-09-24,22.61,22.72,21.54,22.63,12121429.0
2024-09-25,22.16,22.83,22.065,22.18,6139651.0
2024-09-26,22.4,22.64,21.87,22.29,5777488.0
2024-09-27,22.39,23.1,21.97,22.48,7416488.0
2024-09-30,22.3,23.64,22.17,22.93,10181783.0
2024-10-01,22.95,23.12,21.81,21.97,7189201.0
2024-10-02,21.86,22.3,21.41,21.49,5673071.0
2024-10-03,21.36,21.79,21.11,21.2,4665773.0
2024-10-04,21.48,21.97,21.2873,21.4,5316802.0
2024-10-07,21.35,21.53,20.81,20.9,5988031.0
2024-10-08,20.9,21.27,20.5258,20.71,4840468.0
2024-10-09,20.5,20.74,20.3,20.5,3914000.0
2024-10-10,20.47,21.045,20.375,20.91,4180798.0
2024-10-11,20.66,21.22,20.66,20.83,3931552.0
2024-10-14,20.75,21.67,20.46,21.33,6636553.0
2024-10-15,21.45,21.68,20.975,21.27,4851908.0
2024-10-16,21.13,21.75,21.03,21.66,4264618.0
2024-10-17,21.5,21.66,21.23,21.41,3015289.0
2024-10-18,21.41,21.605,20.98,21.22,5302231.0
2024-10-21,21.1,21.2166,20.66,20.7,3956456.0
2024-10-22,20.62,20.94,20.43,20.93,3232303.0
2024-10-23,20.73,20.9799,20.35,20.54,2944961.0
2024-10-24,20.63,20.84,20.48,20.63,2682336.0
2024-10-25,20.65,21.4299,20.54,20.57,5989028.0
2024-10-28,20.84,22.77,20.73,22.73,13641237.0
2024-10-29,22.7,23.2,22.09,22.68,10078118.0
2024-10-30,23.4,24.54,22.75,23.28,12383567.0
2024-10-31,22.83,23.0306,22.05,22.18,5594540.0
2024-11-01,22.4,23.05,22.08,22.41,4744478.0
2024-11-04,22.2,22.65,21.8823,22.33,4300154.0
2024-11-05,22.32,23.2,22.2734,22.99,5858361.0
2024-11-06,23.31,23.82,22.9,23.1,6648026.0
2024-11-07,23.07,23.655,22.81,23.45,5554436.0
2024-11-08,23.44,25.3899,23.24,24.88,15908649.0
2024-11-11,25.26,28.05,24.6271,27.26,26633024.0
2024-11-12,26.06,27.1,24.95,26.84,18972745.0
2024-11-13,26.26,28.22,26.22,26.46,18490280.0
2024-11-14,27.17,28.28,26.7203,27.37,16502034.0
2024-11-15,28.08,28.59,26.32,26.59,16451823.0
2024-11-18,26.65,27.16,25.85,26.44,8541606.0
2024-11-19,25.89,27.6,25.71,27.57,8698625.0
2024-11-20,27.26,29.8,27.26,28.45,22089651.0
2024-11-21,29.09,29.17,27.18,27.82,10587186.0
2024-11-22,27.88,28.46,27.42,27.9,7975658.0
2024-11-25,28.05,29.77,27.96,29.67,13090436.0
2024-11-26,29.4,32.12,28.78,30.33,24657344.0
2024-11-27,30.8,31.55,30.51,30.89,12895064.0
2024-11-29,31.01,31.08,28.85,29.05,10473673.0
2024-12-02,28.96,29.365,26.745,27.27,13576632.0
2024-12-03,26.55,27.59,26.4907,27.44,6009926.0
2024-12-04,27.07,27.83,26.63,27.03,6387537.0
2024-12-05,27.0,30.87,26.1501,28.63,40704909.0
2024-12-06,29.12,29.35,28.11,29.06,15161435.0
2024-12-09,29.0,29.86,27.74,27.93,11495415.0
2024-12-10,27.88,28.39,26.85,26.93,18209436.0
2024-12-11,27.75,30.16,27.51,28.97,20484956.0
2024-12-12,28.9,29.6592,28.58,28.75,8855674.0
2024-12-13,28.7,28.86,27.922,27.99,6581586.0
2024-12-16,27.7,29.59,27.27,29.44,8700033.0
2024-12-17,29.635,31.88,29.635,31.26,19948086.0
2024-12-18,31.1,31.7,28.34,28.55,13947264.0
2024-12-19,29.155,30.6,28.82,29.0,10338215.0
2024-12-20,28.54,30.52,28.3093,29.82,19606720.0
2024-12-23,29.82,31.11,29.7802,30.9,8226542.0
2024-12-24,31.0,31.594,30.58,31.14,5523507.0
2024-12-26,32.62,34.37,31.6,32.99,20510653.0
2024-12-27,32.39,33.05,30.73,32.2,10141662.0
2024-12-30,31.8,32.88,31.61,32.01,9593140.0
2024-12-31,32.06,32.44,31.1,31.34,7395297.0
2025-01-02,31.84,32.05,30.3701,30.66,7979732.0
2025-01-03,30.8,32.14,30.5659,31.65,7461759.0
2025-01-06,31.7,33.49,30.76,32.82,12609406.0
2025-01-07,32.8,34.4,31.71,33.37,13360663.0
2025-01-08,32.97,33.37,32.41,32.96,6319956.0
2025-01-10,32.5,32.94,31.4,32.31,7068203.0
2025-01-13,31.6,31.7999,30.9,31.02,5566985.0
2025-01-14,31.26,31.6799,27.5601,27.88,11796595.0
2025-01-15,28.9,29.33,27.84,27.96,6025350.0
2025-01-16,27.94,28.14,27.41,27.72,4431995.0
2025-01-17,27.61,28.7899,27.02,27.51,8977526.0
2025-01-21,27.4,27.57,26.33,27.47,5867780.0
2025-01-22,27.36,28.016,27.3,27.65,5025385.0
2025-01-23,27.88,29.26,27.68,28.33,8828170.0
2025-01-24,28.3,28.67,27.62,27.77,4511646.0
2025-01-27,26.92,27.6796,26.8,26.97,5060256.0
2025-01-28,27.0,27.59,26.6539,27.46,3169854.0
2025-01-29,27.41,27.74,27.06,27.51,3220404.0
2025-01-30,27.84,28.23,27.7125,27.99,3343948.0
2025-01-31,27.79,28.18,26.9,26.9,4544033.0
2025-02-03,25.57,26.54,25.5,25.89,5740535.0
2025-02-04,25.85,26.25,25.8,25.9,3353742.0
2025-02-05,25.7,25.809,24.9,24.93,4580218.0
2025-02-06,24.93,25.39,24.53,24.8,4349516.0
2025-02-07,24.9,25.02,24.6,24.73,3403304.0
2025-02-10,25.5,27.27,25.3,27.12,9694662.0
2025-02-11,26.85,27.76,26.47,26.56,7042658.0
2025-02-12,26.12,26.4,25.6,25.99,3999243.0
2025-02-13,25.75,26.4,25.75,26.34,8255330.0
2025-02-14,28.9,28.97,26.9,27.0,12142612.0
2025-02-18,27.03,27.59,26.6608,26.97,5337801.0
2025-02-19,26.8,26.96,25.92,26.0,4382120.0
2025-02-20,25.8,27.45,25.76,27.04,7735228.0
2025-02-21,27.25,27.58,26.1553,26.42,6130903.0
2025-02-24,26.34,26.385,24.95,25.0,5980021.0
2025-02-25,24.93,25.29,23.83,24.42,6551451.0
2025-02-26,24.54,25.21,24.45,24.61,3272498.0
2025-02-27,25.0,25.37,24.14,24.48,4589982.0
2025-02-28,24.33,25.0965,24.2,25.04,4137068.0
2025-03-03,25.26,25.48,24.18,24.4,4290981.0
2025-03-04,23.77,24.86,23.44,24.3,5068726.0
2025-03-05,24.33,25.16,24.11,25.07,3282452.0
2025-03-06,24.74,25.01,24.05,24.2,3421446.0
2025-03-07,24.0,24.35,23.52,24.0,3463954.0
2025-03-10,23.44,23.58,22.26,22.42,6080555.0
2025-03-11,22.35,22.98,22.0825,22.61,4226922.0
2025-03-12,22.945,23.24,21.89,21.99,3718208.0
2025-03-13,22.05,22.25,21.56,21.95,3829828.0
2025-03-14,22.29,23.15,22.29,23.05,3960539.0
2025-03-17,23.24,23.73,22.97,23.5,2899087.0
2025-03-18,23.29,23.62,23.14,23.3,2155842.0
2025-03-19,23.4,23.99,23.26,23.71,3032256.0
2025-03-20,23.65,24.12,23.51,23.51,1998220.0
2025-03-21,23.75,24.81,23.65,24.75,6893871.0
2025-03-24,25.35,25.83,25.15,25.61,5036047.0
2025-03-25,25.7,25.77,24.9901,25.4,10106783.0
2025-03-26,28.84,29.8,27.32,28.36,53312955.0
2025-03-27,25.865,26.28,21.16,22.09,96733093.0
2025-03-28,21.89,22.79,21.7,21.73,44771676.0
2025-03-31,21.4,22.63,20.7301,22.32,16147925.0
2025-04-01,22.755,23.245,21.95,22.61,14435333.0
2025-04-02,22.49,23.02,22.25,22.69,10965121.0
2025-04-03,21.6,21.78,21.08,21.1,11141888.0
2025-04-04,21.42,23.85,20.78,23.49,20608194.0
2025-04-07,22.6,25.02,22.4,24.29,17191901.0
2025-04-08,24.82,24.9318,22.97,23.39,12062268.0
2025-04-09,23.03,25.459,23.03,25.4,17695938.0
2025-04-10,25.0,26.2,24.41,25.02,11545364.0
2025-04-11,25.5,26.44,25.25,26.4,10984060.0
2025-04-14,26.66,27.18,25.68,26.98,10628362.0
2025-04-15,26.88,27.38,26.62,26.7,6738083.0
2025-04-16,26.45,26.6635,25.7201,26.25,6292788.0
2025-04-17,26.21,27.1854,26.17,26.78,7434838.0
2025-04-21,26.71,27.0399,25.79,26.77,7689967.0
2025-04-22,26.99,27.94,26.88,27.8,11065946.0
2025-04-23,28.2,28.25,26.96,27.12,8862655.0
2025-04-24,27.1,27.5799,26.836,27.08,6212122.0
2025-04-25,27.13,27.8,27.13,27.46,5853359.0
2025-04-28,27.4,27.59,26.98,27.59,6819305.0
2025-04-29,27.45,27.94,27.26,27.26,5497551.0
2025-04-30,26.9,27.93,26.79,27.86,6578094.0
2025-05-01,27.98,28.35,27.415,27.43,5693525.0
2025-05-02,27.7,27.9163,27.15,27.48,5579861.0
2025-05-05,27.325,27.41,26.35,26.6,7132359.0
2025-05-06,26.44,26.5,25.665,26.04,5883843.0
2025-05-07,26.19,26.34,25.88,26.01,4386935.0
2025-05-08,26.3,26.99,26.18,26.78,6521684.0
2025-05-09,26.78,27.73,26.76,27.54,7795212.0
2025-05-12,28.06,28.18,27.285,28.05,7395242.0
2025-05-13,28.05,28.8599,28.05,28.39,10365258.0
2025-05-14,28.48,29.39,28.3,28.73,14552315.0
2025-05-15,28.58,28.64,27.42,28.63,9364353.0
2025-05-16,28.61,29.06,28.3,28.45,6504447.0
2025-05-19,27.75,28.2,27.69,27.89,4223534.0
2025-05-20,27.89,28.78,27.85,28.51,4795105.0
2025-05-21,28.4,29.19,28.0201,28.05,8762022.0
2025-05-22,28.55,31.0,28.49,30.86,21451030.0
2025-05-23,30.6,33.21,30.545,33.03,30477595.0
2025-05-27,33.97,35.74,33.63,35.01,33217805.0
2025-05-28,35.785,35.81,30.73,31.21,45300350.0
2025-05-29,31.17,31.35,29.32,29.57,15887926.0
2025-05-30,29.2,30.49,29.185,29.8,10227796.0
